Date,Open,High,Low,Close,Volume,Quote Volume
2018-12-13 06:00,6427.76,6529.24,6400.06,6445.97,95579.4,616887481.02
2018-12-13 07:00,6445.97,6556.62,6425.87,6454.63,106465.66,688866851.74
2018-12-13 08:00,6454.63,6543.73,6425.09,6500.61,130164.78,844768264.01
2018-12-13 09:00,6500.61,6629.48,6479.75,6523.46,136823.97,892632004.03
2018-12-13 10:00,6523.46,6584.16,6465.69,6502.78,119127.11,774363184.82
2018-12-13 11:00,6502.78,6608.61,6443.46,6466.46,127024.98,824678061.74
2018-12-13 12:00,6466.46,6676.17,6448.36,6613.8,177629.27,1164365232.03
2018-12-13 13:00,6613.8,6650.1,6527.25,6573.89,125052.52,822071878.61
2018-12-13 14:00,6573.89,6636.76,6523.28,6574.71,120066.91,787176737.21
2018-12-13 15:00,6574.71,6658.69,6523.5,6587.01,140092.3,921886337.64
2018-12-13 16:00,6587.01,6697.48,6520.22,6554.46,119640.65,786871537.82
2018-12-13 17:00,6554.46,6627.17,6499.92,6499.92,143783.22,941282735.24
2018-12-13 18:00,6499.92,6622.71,6497.92,6520.28,99383.26,651282470.64
2018-12-13 19:00,6520.28,6616.25,6275.47,6355.67,308029.21,1959170431.63
2018-12-13 20:00,6355.67,6372.48,6130.06,6152.11,373466.78,2304521957.37
2018-12-13 21:00,6152.11,6285.77,6127.92,6154.08,190524.45,1173025318.41
2018-12-13 22:00,6154.08,6256.71,6136.56,6222.74,157082.08,967157821.34
2018-12-13 23:00,6222.74,6300.33,6188.33,6300.33,128867.09,803033149.32
2018-12-14 00:00,6300.33,6366.37,6130.24,6357.36,226238.53,1413874556.06
2018-12-14 01:00,6357.36,6392.46,6285.09,6316.66,91607.6,580966606.61
2018-12-14 02:00,6316.66,6347.91,6253.1,6283.56,106283.94,668708591.59
2018-12-14 03:00,6283.56,6344.75,6230.76,6248.62,124422.22,782040210.2
2018-12-14 04:00,6248.62,6347.43,6248.62,6302.92,85029.23,536733739.55
2018-12-14 05:00,6302.92,6370.05,6254.3,6265.79,91397.49,576285193.59
2018-12-14 06:00,6265.79,6377.92,6245.67,6298.53,103915.43,657622208.35
2018-12-14 07:00,6298.53,6380.77,6250.52,6334.37,134969.24,852172730.78
2018-12-14 08:00,6334.37,6398.06,6209.83,6219.88,127715.33,805200115.71
2018-12-14 09:00,6219.88,6326.9,6177.32,6315.99,122509.07,767459939.16
2018-12-14 10:00,6315.99,6393.54,6228.04,6346.67,129600.28,822623480.0
2018-12-14 11:00,6346.67,6377.37,6217.8,6269.4,88305.35,558352096.23
2018-12-14 12:00,6269.4,6365.63,6246.78,6359.26,127357.92,801503586.91
2018-12-14 13:00,6359.26,6361.5,6217.61,6249.0,114927.59,720127507.92
2018-12-14 14:00,6249.0,6329.58,6223.18,6242.92,150388.71,946606089.47
2018-12-14 15:00,6242.92,6334.51,6206.04,6237.86,178105.43,1115703957.85
2018-12-14 16:00,6237.86,6264.42,6087.59,6100.45,301316.78,1850153998.17
2018-12-14 17:00,6100.45,6200.36,6057.6,6166.27,170594.51,1042570826.72
2018-12-14 18:00,6166.27,6198.13,6068.98,6138.7,137270.1,842190671.44
2018-12-14 19:00,6138.7,6182.05,6066.21,6084.05,148243.12,908448570.18
2018-12-14 20:00,6084.05,6200.87,6067.81,6106.29,151657.72,931282215.59
2018-12-14 21:00,6106.29,6172.18,5984.26,6080.11,230570.23,1389275140.39
2018-12-14 22:00,6080.11,6229.57,6066.37,6120.09,187384.49,1148599252.78
2018-12-14 23:00,6120.09,6179.36,6088.03,6154.02,87325.96,535389106.99
2018-12-15 00:00,6154.02,6170.6,6065.5,6167.23,109028.45,664512562.5
2018-12-15 01:00,6167.23,6235.76,6115.3,6123.69,92233.61,570464205.61
2018-12-15 02:00,6123.69,6242.41,6094.81,6183.32,71208.5,439505670.52
2018-12-15 03:00,6183.32,6274.35,6157.8,6189.3,136304.0,847823697.26
2018-12-15 04:00,6189.3,6281.68,6162.76,6222.04,115684.93,720216629.11
2018-12-15 05:00,6222.04,6264.3,6140.12,6217.24,105019.93,651571036.72
2018-12-15 06:00,6217.24,6269.39,6144.15,6193.9,89435.81,555286949.92
2018-12-15 07:00,6193.9,6247.99,6134.45,6231.67,83454.09,516839114.73
2018-12-15 08:00,6231.67,6257.51,6130.48,6167.84,80346.28,498156637.4
2018-12-15 09:00,6167.84,6181.44,6067.97,6070.78,116938.9,715673927.94
2018-12-15 10:00,6070.78,6153.47,6003.81,6063.64,134482.81,817990236.28
2018-12-15 11:00,6063.64,6186.61,6044.16,6101.47,123586.37,756321899.91
2018-12-15 12:00,6101.47,6182.43,6069.82,6092.66,92261.09,565163231.1
2018-12-15 13:00,6092.66,6172.01,6032.74,6051.96,137885.27,839693333.75
2018-12-15 14:00,6051.96,6137.6,6031.25,6100.13,129535.64,789292733.31
2018-12-15 15:00,6100.13,6100.13,5968.14,5983.6,153415.02,924447806.29
2018-12-15 16:00,5983.6,6070.13,5977.14,6055.38,143581.0,866756749.0
2018-12-15 17:00,6055.38,6084.65,6020.91,6047.43,83454.39,505387792.55
2018-12-15 18:00,6047.43,6095.52,6017.84,6049.71,130069.61,788970897.91
2018-12-15 19:00,6049.71,6115.97,6026.51,6076.71,181790.05,1099900654.48
2018-12-15 20:00,6076.71,6210.99,6041.32,6149.9,145421.82,888305223.84
2018-12-15 21:00,6149.9,6189.35,6117.78,6166.01,81977.29,502242613.83
2018-12-15 22:00,6166.01,6214.72,6125.48,6137.49,82264.52,506470561.26
2018-12-15 23:00,6137.49,6182.72,6096.59,6161.64,97941.52,599549245.62
2018-12-16 00:00,6161.64,6196.95,6117.92,6177.85,75971.76,467889640.96
2018-12-16 01:00,6177.85,6203.83,6132.53,6189.55,116155.64,717812503.56
2018-12-16 02:00,6189.55,6397.02,6148.88,6335.57,359681.79,2266774997.87
2018-12-16 03:00,6335.57,6414.73,6317.39,6353.63,207825.09,1322090596.34
2018-12-16 04:00,6353.63,6415.2,6320.68,6330.56,139130.73,885165848.29
2018-12-16 05:00,6330.56,6365.91,6298.21,6342.13,84870.56,537495819.18
2018-12-16 06:00,6342.13,6407.37,6306.69,6329.31,110806.77,703800211.37
2018-12-16 07:00,6329.31,6399.03,6278.32,6324.71,100053.09,634751668.79
2018-12-16 08:00,6324.71,6381.75,6278.08,6340.74,118568.83,751576863.43
2018-12-16 09:00,6340.74,6356.12,6256.84,6310.53,134889.77,845281315.05
2018-12-16 10:00,6310.53,6393.13,6288.29,6377.51,103020.7,651237661.94
2018-12-16 11:00,6377.51,6413.64,6301.33,6410.75,122804.96,780591685.92
2018-12-16 12:00,6410.75,6440.77,6315.34,6315.34,145078.69,925218307.08
2018-12-16 13:00,6315.34,6408.16,6315.34,6334.24,129462.59,823994683.94
2018-12-16 14:00,6334.24,6390.43,6258.13,6281.77,131290.57,829402478.23
2018-12-16 15:00,6281.77,6384.83,6251.32,6315.95,112490.43,711514010.2
2018-12-16 16:00,6315.95,6381.01,6278.53,6312.89,98775.8,625364967.86
2018-12-16 17:00,6312.89,6361.98,6253.72,6297.8,60848.27,384346383.38
2018-12-16 18:00,6297.8,6365.72,6263.0,6333.2,73422.73,463789524.01
2018-12-16 19:00,6333.2,6402.19,6287.86,6365.52,77847.62,493815732.54
2018-12-16 20:00,6365.52,6405.69,6308.77,6327.97,57716.92,366478857.72
2018-12-16 21:00,6327.97,6370.98,6218.55,6218.55,106853.92,670796634.43
2018-12-16 22:00,6218.55,6303.51,6181.88,6262.54,129242.91,804302372.9
